DATE_TIME,STATION,TOTAL_TRAFFIC
2016-05-19 12:00:00,23 ST,51367.25
2016-04-26 20:00:00,GRD CNTRL-42 ST,51332.45031994149
2016-04-28 20:00:00,GRD CNTRL-42 ST,51331.25
2016-05-25 12:00:00,34 ST-HERALD SQ,51312.0
2016-03-02 16:00:00,42 ST-PORT AUTH,51297.5
2016-05-13 12:00:00,23 ST,51269.25
2016-05-05 08:00:00,34 ST-HERALD SQ,51236.5
2016-05-04 08:00:00,34 ST-HERALD SQ,51223.5
2016-03-17 12:00:00,34 ST-HERALD SQ,51218.208333335206
2016-03-23 12:00:00,23 ST,51215.0
2016-04-07 12:00:00,34 ST-HERALD SQ,51181.50000000186
2016-04-06 08:00:00,34 ST-HERALD SQ,51167.75
2016-04-19 08:00:00,34 ST-HERALD SQ,51145.11538461503
2016-03-03 16:00:00,42 ST-PORT AUTH,51132.348484848044
2016-04-14 08:00:00,34 ST-HERALD SQ,51132.0
2016-05-25 12:00:00,23 ST,51126.5
2016-05-26 20:00:00,GRD CNTRL-42 ST,51061.75
2016-05-04 20:00:00,34 ST-PENN STA,51008.0
2016-05-26 12:00:00,23 ST,50989.75
2016-05-19 08:00:00,34 ST-HERALD SQ,50986.32142857143
2016-04-29 12:00:00,34 ST-HERALD SQ,50967.0
2016-04-01 12:00:00,23 ST,50943.75
2016-04-04 08:00:00,34 ST-HERALD SQ,50943.5
2016-04-22 12:00:00,34 ST-HERALD SQ,50910.61538461503
2016-03-16 08:00:00,34 ST-HERALD SQ,50910.25
2016-04-19 20:00:00,GRD CNTRL-42 ST,50879.33815302345
2016-05-23 20:00:00,GRD CNTRL-42 ST,50856.916666666664
2016-03-11 20:00:00,34 ST-PENN STA,50853.5
2016-03-18 16:00:00,42 ST-PORT AUTH,50845.0
2016-05-05 16:00:00,FULTON ST,50814.75
2016-03-31 08:00:00,34 ST-HERALD SQ,50764.958333258604
2016-03-03 08:00:00,42 ST-PORT AUTH,50738.5
2016-03-24 12:00:00,34 ST-HERALD SQ,50702.25
2016-04-20 20:00:00,34 ST-PENN STA,50700.0
2016-03-22 12:00:00,34 ST-HERALD SQ,50695.75
2016-03-21 20:00:00,34 ST-PENN STA,50682.5
2016-05-11 20:00:00,34 ST-PENN STA,50668.5
2016-03-21 20:00:00,GRD CNTRL-42 ST,50665.75
2016-04-16 16:00:00,34 ST-PENN STA,50624.0
2016-04-12 20:00:00,34 ST-PENN STA,50619.75
2016-04-28 12:00:00,34 ST-HERALD SQ,50618.25
2016-03-17 08:00:00,34 ST-HERALD SQ,50560.916666664794
2016-05-02 08:00:00,34 ST-HERALD SQ,50519.6666666673
2016-05-25 08:00:00,34 ST-HERALD SQ,50509.5
2016-04-29 20:00:00,34 ST-PENN STA,50498.5
2016-05-18 16:00:00,42 ST-PORT AUTH,50495.0
2016-05-04 12:00:00,34 ST-HERALD SQ,50458.5
2016-03-12 16:00:00,34 ST-PENN STA,50408.94444445107
2016-04-15 20:00:00,GRD CNTRL-42 ST,50311.25
2016-03-02 12:00:00,34 ST-PENN STA,50295.5
2016-05-18 20:00:00,GRD CNTRL-42 ST,50289.75
2016-05-17 12:00:00,34 ST-HERALD SQ,50287.0625
2016-05-05 12:00:00,34 ST-HERALD SQ,50277.5
2016-05-24 12:00:00,23 ST,50273.75
2016-05-12 08:00:00,34 ST-HERALD SQ,50263.75
2016-04-07 08:00:00,34 ST-HERALD SQ,50248.75
2016-04-04 12:00:00,23 ST,50247.125
2016-03-22 20:00:00,34 ST-PENN STA,50227.25
2016-04-27 20:00:00,34 ST-PENN STA,50191.75
2016-03-08 08:00:00,TIMES SQ-42 ST,50188.0
2016-03-18 20:00:00,GRD CNTRL-42 ST,50166.75
2016-03-10 16:00:00,59 ST,50156.0
2016-04-13 08:00:00,34 ST-HERALD SQ,50152.5
2016-05-18 16:00:00,FULTON ST,50122.0
2016-04-07 20:00:00,34 ST-PENN STA,50118.29166666651
2016-04-22 12:00:00,23 ST,50094.25
2016-04-21 08:00:00,34 ST-HERALD SQ,50092.61538461689
2016-03-21 08:00:00,34 ST-HERALD SQ,50077.0
2016-05-21 16:00:00,34 ST-PENN STA,50073.75
2016-04-13 16:00:00,FULTON ST,50051.25
2016-04-07 12:00:00,23 ST,50045.833333409886
2016-03-01 12:00:00,34 ST-PENN STA,50028.166666671576
2016-03-10 20:00:00,34 ST-PENN STA,50027.5
2016-03-28 08:00:00,34 ST-HERALD SQ,50011.70833333119
2016-05-06 20:00:00,GRD CNTRL-42 ST,49992.0
2016-04-28 20:00:00,34 ST-PENN STA,49979.0
2016-05-16 12:00:00,23 ST,49955.83333337339
2016-03-07 08:00:00,42 ST-PORT AUTH,49949.0
2016-05-26 12:00:00,34 ST-HERALD SQ,49941.75
2016-03-14 16:00:00,14 ST-UNION SQ,49933.5
2016-05-19 16:00:00,FULTON ST,49927.0
2016-04-18 12:00:00,23 ST,49919.25000007916
2016-05-25 16:00:00,FULTON ST,49891.75
2016-03-07 12:00:00,34 ST-PENN STA,49873.25
2016-03-19 16:00:00,14 ST-UNION SQ,49805.0
2016-05-12 12:00:00,34 ST-HERALD SQ,49754.25
2016-04-08 08:00:00,34 ST-HERALD SQ,49751.25
2016-05-17 08:00:00,34 ST-HERALD SQ,49737.5
2016-05-02 20:00:00,34 ST-PENN STA,49735.75
2016-05-03 16:00:00,FULTON ST,49728.0
2016-04-01 08:00:00,34 ST-HERALD SQ,49705.5
2016-04-11 12:00:00,23 ST,49673.5
2016-05-04 16:00:00,42 ST-PORT AUTH,49672.75
2016-03-25 08:00:00,GRD CNTRL-42 ST,49655.25
2016-04-20 08:00:00,34 ST-HERALD SQ,49636.61538461503
2016-04-14 16:00:00,FULTON ST,49603.0
2016-03-10 08:00:00,TIMES SQ-42 ST,49580.99999999988
2016-05-16 08:00:00,34 ST-HERALD SQ,49575.5
2016-03-28 20:00:00,34 ST-PENN STA,49564.4
2016-03-17 16:00:00,42 ST-PORT AUTH,49563.75
2016-03-09 16:00:00,59 ST,49563.0
2016-04-14 12:00:00,34 ST-HERALD SQ,49561.75
2016-03-03 16:00:00,59 ST,49561.0
2016-04-27 08:00:00,34 ST-HERALD SQ,49553.5
2016-03-31 16:00:00,FULTON ST,49548.0
2016-05-26 08:00:00,34 ST-HERALD SQ,49538.25
2016-03-15 08:00:00,34 ST-HERALD SQ,49523.625
2016-03-30 16:00:00,FULTON ST,49522.75
2016-04-07 08:00:00,23 ST,49516.916666590114
2016-03-01 20:00:00,34 ST-PENN STA,49502.0
2016-04-08 16:00:00,42 ST-PORT AUTH,49493.0
2016-05-03 20:00:00,34 ST-PENN STA,49487.48148148134
2016-05-26 16:00:00,FULTON ST,49473.25
2016-03-01 16:00:00,59 ST,49462.0
2016-05-27 12:00:00,86 ST,49435.5
2016-04-06 12:00:00,34 ST-HERALD SQ,49435.0
2016-05-17 16:00:00,FULTON ST,49433.0
2016-03-24 16:00:00,42 ST-PORT AUTH,49428.125
2016-05-12 16:00:00,FULTON ST,49425.25
2016-05-10 20:00:00,34 ST-PENN STA,49398.5
2016-05-16 20:00:00,34 ST-PENN STA,49393.0
2016-03-24 16:00:00,FULTON ST,49390.75
2016-04-21 12:00:00,34 ST-HERALD SQ,49384.36538461503
2016-04-05 12:00:00,34 ST-HERALD SQ,49374.75
2016-03-08 16:00:00,CHAMBERS ST,49357.0
2016-03-21 12:00:00,23 ST,49354.5
2016-03-09 16:00:00,FULTON ST,49337.75
2016-05-27 16:00:00,TIMES SQ-42 ST,49321.5
2016-03-10 16:00:00,42 ST-PORT AUTH,49321.0
2016-04-18 20:00:00,34 ST-PENN STA,49303.5
2016-05-27 12:00:00,14 ST-UNION SQ,49302.0
2016-05-04 16:00:00,FULTON ST,49298.75
2016-04-28 08:00:00,34 ST-HERALD SQ,49293.0
2016-03-08 16:00:00,FULTON ST,49292.0
2016-05-06 12:00:00,86 ST,49289.5
2016-03-05 16:00:00,34 ST-PENN STA,49284.5
2016-03-16 16:00:00,FULTON ST,49266.5
2015-03-03 16:00:00,34 ST-PENN STA,116199.0
2015-03-03 16:00:00,42 ST-GRD CNTRL,113310.0
2015-03-06 16:00:00,34 ST-PENN STA,111700.0
2015-03-13 16:00:00,34 ST-PENN STA,108337.25
2015-03-04 16:00:00,34 ST-PENN STA,106103.0
2015-05-29 16:00:00,34 ST-PENN STA,105141.0
2015-03-12 16:00:00,34 ST-PENN STA,104366.0
2015-03-31 16:00:00,34 ST-PENN STA,103458.25
2015-03-06 16:00:00,42 ST-GRD CNTRL,103400.34999999999
2015-04-01 16:00:00,34 ST-PENN STA,103158.25
2015-05-21 16:00:00,34 ST-PENN STA,103040.0
2015-03-02 16:00:00,34 ST-PENN STA,102981.5
2015-03-19 16:00:00,34 ST-PENN STA,102927.75
2015-05-01 16:00:00,34 ST-PENN STA,102639.25
2015-04-02 16:00:00,34 ST-PENN STA,102515.86538461456
2015-05-20 16:00:00,34 ST-PENN STA,102433.0
2015-03-10 16:00:00,34 ST-PENN STA,102377.25
2015-03-20 16:00:00,34 ST-PENN STA,102355.25
2015-04-24 16:00:00,34 ST-PENN STA,102227.74999999914
2015-03-18 16:00:00,34 ST-PENN STA,102096.25
2015-04-08 16:00:00,34 ST-PENN STA,102027.25
2015-03-25 16:00:00,34 ST-PENN STA,101934.25
2015-05-08 16:00:00,34 ST-PENN STA,101912.75
2015-04-10 16:00:00,34 ST-PENN STA,101657.0
2015-04-23 16:00:00,34 ST-PENN STA,101595.25
2015-04-09 16:00:00,34 ST-PENN STA,101249.0
2015-03-17 16:00:00,34 ST-PENN STA,101128.75
2015-04-22 16:00:00,34 ST-PENN STA,100885.5
2015-03-27 16:00:00,34 ST-PENN STA,100813.5
2015-05-15 16:00:00,34 ST-PENN STA,100813.0
2015-05-28 16:00:00,34 ST-PENN STA,100731.75
2015-03-04 16:00:00,42 ST-GRD CNTRL,100647.25
2015-04-30 16:00:00,34 ST-PENN STA,100291.0
2015-05-18 16:00:00,34 ST-PENN STA,100245.25
2015-05-27 16:00:00,34 ST-PENN STA,100207.75
2015-05-13 16:00:00,34 ST-PENN STA,100104.75
2015-05-19 16:00:00,34 ST-PENN STA,99984.0
2015-04-16 16:00:00,34 ST-PENN STA,99608.25
2015-04-17 16:00:00,34 ST-PENN STA,99500.0
2015-04-07 16:00:00,34 ST-PENN STA,99196.0
2015-05-14 16:00:00,34 ST-PENN STA,98930.25
2015-03-11 16:00:00,34 ST-PENN STA,98924.75
2015-04-15 16:00:00,34 ST-PENN STA,98879.5
2015-03-26 16:00:00,34 ST-PENN STA,98648.75
2015-03-24 16:00:00,34 ST-PENN STA,98612.0
2015-03-03 08:00:00,34 ST-PENN STA,98339.00000000032
2015-05-07 16:00:00,34 ST-PENN STA,97784.75
2015-04-29 16:00:00,34 ST-PENN STA,97459.25
2015-04-28 16:00:00,34 ST-PENN STA,97233.0
2015-05-12 16:00:00,34 ST-PENN STA,97134.5
2015-03-09 16:00:00,34 ST-PENN STA,97091.0
2015-04-06 16:00:00,34 ST-PENN STA,97016.11538461549
2015-05-26 16:00:00,34 ST-PENN STA,96571.75
2015-03-23 16:00:00,34 ST-PENN STA,96368.0
2015-03-30 16:00:00,34 ST-PENN STA,96303.0
2015-05-06 16:00:00,34 ST-PENN STA,95993.5
2015-04-21 16:00:00,34 ST-PENN STA,95842.0
2015-04-14 16:00:00,34 ST-PENN STA,95760.875
2015-05-05 16:00:00,34 ST-PENN STA,95648.75
2015-03-10 16:00:00,42 ST-GRD CNTRL,95646.25
2015-03-02 16:00:00,42 ST-GRD CNTRL,95254.75
2015-05-11 16:00:00,34 ST-PENN STA,94707.0
2015-04-27 16:00:00,34 ST-PENN STA,94306.5
2015-03-02 08:00:00,34 ST-PENN STA,94246.0
2015-03-16 16:00:00,34 ST-PENN STA,93697.125
2015-05-04 16:00:00,34 ST-PENN STA,92807.25
2015-04-13 16:00:00,34 ST-PENN STA,92265.75
2015-03-04 08:00:00,34 ST-PENN STA,92224.87499999994
2015-03-31 16:00:00,42 ST-GRD CNTRL,92049.25
2015-04-22 16:00:00,42 ST-GRD CNTRL,91779.75
2015-05-22 16:00:00,34 ST-PENN STA,91765.25
2015-04-20 16:00:00,34 ST-PENN STA,91586.0
2015-03-04 08:00:00,42 ST-GRD CNTRL,91124.425
2015-03-06 08:00:00,34 ST-PENN STA,91060.5
2015-05-21 16:00:00,42 ST-GRD CNTRL,90688.75
2015-04-23 16:00:00,42 ST-GRD CNTRL,90488.25
2015-05-20 16:00:00,42 ST-GRD CNTRL,90240.75
2015-03-20 16:00:00,42 ST-GRD CNTRL,89354.5
2015-05-27 16:00:00,42 ST-GRD CNTRL,89260.5
2015-03-03 08:00:00,42 ST-GRD CNTRL,89228.85
2015-03-25 16:00:00,42 ST-GRD CNTRL,89134.5
2015-04-24 16:00:00,42 ST-GRD CNTRL,88975.25
2015-03-05 16:00:00,42 ST-GRD CNTRL,88817.5
2015-05-28 16:00:00,42 ST-GRD CNTRL,88512.25
2015-04-07 16:00:00,42 ST-GRD CNTRL,88467.5
2015-03-12 16:00:00,42 ST-GRD CNTRL,88375.5
2015-03-18 16:00:00,42 ST-GRD CNTRL,88347.75
2015-03-13 16:00:00,42 ST-GRD CNTRL,88144.25
2015-03-03 16:00:00,34 ST-HERALD SQ,87955.0
2015-03-19 16:00:00,42 ST-GRD CNTRL,87896.25
2015-03-05 16:00:00,34 ST-PENN STA,87884.5
2015-04-09 16:00:00,42 ST-GRD CNTRL,87829.75
2015-04-30 16:00:00,42 ST-GRD CNTRL,87818.5
2015-04-01 16:00:00,42 ST-GRD CNTRL,87613.25
2015-05-14 16:00:00,42 ST-GRD CNTRL,87235.5
2015-04-08 16:00:00,42 ST-GRD CNTRL,87204.25
2015-04-02 16:00:00,42 ST-GRD CNTRL,87191.0
2015-05-07 16:00:00,42 ST-GRD CNTRL,87179.5
2015-05-19 16:00:00,42 ST-GRD CNTRL,87012.0
2015-04-20 08:00:00,34 ST-PENN STA,86988.25
2015-03-06 08:00:00,42 ST-GRD CNTRL,86968.75
2015-05-13 16:00:00,42 ST-GRD CNTRL,86948.5
2015-03-27 16:00:00,42 ST-GRD CNTRL,86772.74999999741
2015-03-06 16:00:00,34 ST-HERALD SQ,86650.0
2015-03-26 16:00:00,42 ST-GRD CNTRL,86544.25
2015-04-16 16:00:00,42 ST-GRD CNTRL,86528.0
2015-04-03 16:00:00,34 ST-PENN STA,86424.61538461549
2015-05-18 16:00:00,42 ST-GRD CNTRL,86412.25
2015-03-11 16:00:00,42 ST-GRD CNTRL,86108.25
2015-03-24 16:00:00,42 ST-GRD CNTRL,85896.5
2015-04-29 16:00:00,42 ST-GRD CNTRL,85857.0
2015-05-01 16:00:00,42 ST-GRD CNTRL,85839.25
2015-05-06 16:00:00,42 ST-GRD CNTRL,85809.75
2015-04-28 16:00:00,42 ST-GRD CNTRL,85783.5
2015-05-29 16:00:00,42 ST-GRD CNTRL,85752.5
2015-05-05 16:00:00,42 ST-GRD CNTRL,85592.75
2015-03-02 08:00:00,42 ST-GRD CNTRL,85377.95
2015-05-15 16:00:00,42 ST-GRD CNTRL,85235.0
2015-05-12 16:00:00,42 ST-GRD CNTRL,85219.25
2015-04-21 16:00:00,42 ST-GRD CNTRL,85155.75
2015-05-26 16:00:00,42 ST-GRD CNTRL,85102.25
2015-04-14 16:00:00,42 ST-GRD CNTRL,85086.5
2015-03-12 08:00:00,34 ST-PENN STA,84778.0
2015-04-15 16:00:00,42 ST-GRD CNTRL,84732.25
2015-05-27 08:00:00,34 ST-PENN STA,84648.25
2015-04-01 08:00:00,34 ST-PENN STA,84453.75
2015-03-19 08:00:00,34 ST-PENN STA,84084.5
2015-03-17 08:00:00,34 ST-PENN STA,83989.0
2015-04-21 08:00:00,34 ST-PENN STA,83881.5
2015-05-19 08:00:00,34 ST-PENN STA,83644.25
2015-04-28 08:00:00,34 ST-PENN STA,83555.25
2015-05-08 16:00:00,42 ST-GRD CNTRL,83482.0
2015-03-31 08:00:00,34 ST-PENN STA,83475.25
2015-03-30 08:00:00,34 ST-PENN STA,83465.5
2015-05-12 08:00:00,34 ST-PENN STA,83331.75
2015-03-16 16:00:00,42 ST-GRD CNTRL,83297.0
2015-03-09 16:00:00,42 ST-GRD CNTRL,83258.0
2015-04-20 16:00:00,42 ST-GRD CNTRL,83232.5
2015-03-23 16:00:00,42 ST-GRD CNTRL,83223.0
2015-03-10 16:00:00,34 ST-HERALD SQ,83161.25
2015-04-27 16:00:00,42 ST-GRD CNTRL,83138.5
2015-04-10 16:00:00,42 ST-GRD CNTRL,83078.25
2015-03-16 08:00:00,34 ST-PENN STA,83041.625
2015-03-23 08:00:00,34 ST-PENN STA,83034.2500000007
2015-03-18 08:00:00,34 ST-PENN STA,82960.25
2015-04-17 16:00:00,42 ST-GRD CNTRL,82867.5
2015-04-14 08:00:00,34 ST-PENN STA,82721.0
2015-03-30 16:00:00,42 ST-GRD CNTRL,82683.28571428568
2015-05-20 08:00:00,34 ST-PENN STA,82674.25
2015-03-17 16:00:00,42 ST-GRD CNTRL,82601.25
2015-05-06 08:00:00,34 ST-PENN STA,82596.1666665095
2015-03-24 08:00:00,34 ST-PENN STA,82467.25
2015-05-22 12:00:00,34 ST-PENN STA,82438.625
2015-04-22 08:00:00,34 ST-PENN STA,82415.08333345206
2015-03-25 08:00:00,34 ST-PENN STA,82390.75
2015-03-09 08:00:00,34 ST-PENN STA,82334.25
2015-03-10 08:00:00,34 ST-PENN STA,82321.0
2015-05-08 16:00:00,34 ST-HERALD SQ,81841.75
2015-05-21 08:00:00,34 ST-PENN STA,81839.5
2015-04-23 08:00:00,34 ST-PENN STA,81837.41666674444
2015-05-04 16:00:00,42 ST-GRD CNTRL,81754.25
2015-03-05 08:00:00,34 ST-PENN STA,81715.5
2015-05-28 08:00:00,34 ST-PENN STA,81713.5
2015-03-11 08:00:00,34 ST-PENN STA,81515.25
2015-04-27 08:00:00,34 ST-PENN STA,81443.5
2015-05-20 16:00:00,34 ST-HERALD SQ,81351.5
2015-05-07 08:00:00,34 ST-PENN STA,81282.25
2015-04-13 16:00:00,42 ST-GRD CNTRL,81259.25
2015-03-26 08:00:00,34 ST-PENN STA,81251.0
2015-05-11 16:00:00,42 ST-GRD CNTRL,81198.5
2015-04-30 08:00:00,34 ST-PENN STA,81193.25
2015-04-06 16:00:00,42 ST-GRD CNTRL,81127.0
2015-04-08 16:00:00,34 ST-HERALD SQ,81099.25
2015-04-15 16:00:00,34 ST-HERALD SQ,81077.08333333448
2015-04-24 16:00:00,34 ST-HERALD SQ,81011.0
2015-03-13 16:00:00,34 ST-HERALD SQ,80956.5
2015-04-01 16:00:00,34 ST-HERALD SQ,80934.25
2015-05-13 08:00:00,34 ST-PENN STA,80895.75
2015-05-04 08:00:00,34 ST-PENN STA,80845.99999999953
2015-05-05 08:00:00,34 ST-PENN STA,80797.5
2015-03-04 16:00:00,34 ST-HERALD SQ,80762.0
2015-05-21 16:00:00,34 ST-HERALD SQ,80690.5
2015-05-18 08:00:00,34 ST-PENN STA,80501.0
2015-04-16 08:00:00,34 ST-PENN STA,80442.5
2015-04-02 16:00:00,34 ST-HERALD SQ,80374.75
2015-04-06 16:00:00,34 ST-HERALD SQ,80293.875
2015-05-26 08:00:00,34 ST-PENN STA,80218.41666666893
2015-05-11 08:00:00,34 ST-PENN STA,80127.7499999989
2015-04-02 08:00:00,34 ST-PENN STA,79894.4166666671
2015-05-01 16:00:00,34 ST-HERALD SQ,79880.75
2015-03-13 08:00:00,34 ST-PENN STA,79834.25
2015-04-07 08:00:00,34 ST-PENN STA,79826.0
2015-04-13 08:00:00,34 ST-PENN STA,79773.75
2015-04-09 16:00:00,34 ST-HERALD SQ,79718.75
2015-05-13 16:00:00,34 ST-HERALD SQ,79704.75
2015-05-27 16:00:00,34 ST-HERALD SQ,79696.25
2015-04-07 16:00:00,34 ST-HERALD SQ,79553.5
2015-04-08 08:00:00,34 ST-PENN STA,79526.25
2015-03-31 16:00:00,34 ST-HERALD SQ,79326.25
2015-04-15 08:00:00,34 ST-PENN STA,79183.5
2015-04-09 08:00:00,34 ST-PENN STA,79125.08333333333
2015-03-19 16:00:00,34 ST-HERALD SQ,79087.25
2015-03-27 08:00:00,34 ST-PENN STA,79040.25
2015-04-29 08:00:00,34 ST-PENN STA,78990.25
2015-03-18 16:00:00,34 ST-HERALD SQ,78973.75
2015-03-27 16:00:00,34 ST-HERALD SQ,78874.0
2015-05-29 16:00:00,34 ST-HERALD SQ,78742.0
2015-05-15 16:00:00,34 ST-HERALD SQ,78619.75
2015-04-16 08:00:00,42 ST-GRD CNTRL,78617.5
2015-05-07 16:00:00,34 ST-HERALD SQ,78580.0
2015-03-02 16:00:00,34 ST-HERALD SQ,78555.0
2015-04-17 08:00:00,34 ST-PENN STA,78493.25
2015-04-06 08:00:00,34 ST-PENN STA,78421.86538461549
2015-04-30 16:00:00,34 ST-HERALD SQ,78395.0
2015-03-25 16:00:00,34 ST-HERALD SQ,78337.75
2015-04-23 16:00:00,34 ST-HERALD SQ,77986.0
2015-05-14 16:00:00,34 ST-HERALD SQ,77899.75
2015-03-17 16:00:00,34 ST-HERALD SQ,77892.75
2015-05-04 16:00:00,34 ST-HERALD SQ,77862.5
2015-03-12 16:00:00,34 ST-HERALD SQ,77783.5
2015-04-10 16:00:00,34 ST-HERALD SQ,77743.25
2015-04-20 08:00:00,42 ST-GRD CNTRL,77709.0
2015-05-14 08:00:00,34 ST-PENN STA,77679.25
2015-04-29 16:00:00,34 ST-HERALD SQ,77465.5
2015-03-05 08:00:00,42 ST-GRD CNTRL,77403.04166666744
2015-05-18 16:00:00,34 ST-HERALD SQ,77316.75
2015-04-17 16:00:00,34 ST-HERALD SQ,77191.5
2015-05-29 08:00:00,34 ST-PENN STA,77107.25
2015-05-19 16:00:00,34 ST-HERALD SQ,77087.0
2015-05-28 16:00:00,34 ST-HERALD SQ,77057.0
2015-04-22 16:00:00,34 ST-HERALD SQ,76977.75
2015-04-24 08:00:00,34 ST-PENN STA,76946.75
2015-03-11 16:00:00,34 ST-HERALD SQ,76912.75
2015-04-16 16:00:00,34 ST-HERALD SQ,76776.625
2015-03-20 16:00:00,34 ST-HERALD SQ,76680.5
2015-03-20 08:00:00,34 ST-PENN STA,76457.5
2015-03-24 16:00:00,34 ST-HERALD SQ,76307.25
2015-04-28 16:00:00,34 ST-HERALD SQ,76255.25
2015-05-15 08:00:00,34 ST-PENN STA,75982.0
2015-05-05 16:00:00,34 ST-HERALD SQ,75953.125
2015-05-01 08:00:00,34 ST-PENN STA,75854.25
2015-05-06 16:00:00,34 ST-HERALD SQ,75700.5
2015-05-26 16:00:00,34 ST-HERALD SQ,75630.5
2015-03-17 08:00:00,42 ST-GRD CNTRL,75613.75
2015-04-21 16:00:00,34 ST-HERALD SQ,75404.75
2015-05-12 16:00:00,34 ST-HERALD SQ,75349.25
2015-03-26 16:00:00,34 ST-HERALD SQ,75144.5
2015-03-30 16:00:00,34 ST-HERALD SQ,75119.5
2015-04-14 16:00:00,34 ST-HERALD SQ,75113.0
2015-05-28 08:00:00,42 ST-GRD CNTRL,74985.5
2015-05-22 12:00:00,42 ST-GRD CNTRL,74950.25
2015-05-27 08:00:00,42 ST-GRD CNTRL,74709.25
2015-03-23 16:00:00,34 ST-HERALD SQ,74696.25
2015-05-29 12:00:00,34 ST-PENN STA,74654.75
2015-04-07 08:00:00,42 ST-GRD CNTRL,74614.75
2015-04-27 16:00:00,34 ST-HERALD SQ,74609.0
2015-05-22 16:00:00,42 ST-GRD CNTRL,74483.25
2015-03-16 16:00:00,34 ST-HERALD SQ,74183.0
2015-04-21 08:00:00,42 ST-GRD CNTRL,74115.0
2015-04-10 08:00:00,34 ST-PENN STA,74042.25
2015-03-31 08:00:00,42 ST-GRD CNTRL,73976.70238095187
2015-04-23 08:00:00,42 ST-GRD CNTRL,73702.25
2015-05-22 16:00:00,34 ST-HERALD SQ,73633.75
2015-03-09 16:00:00,34 ST-HERALD SQ,73557.5
2015-03-10 08:00:00,42 ST-GRD CNTRL,73445.75
2015-05-06 08:00:00,42 ST-GRD CNTRL,73417.5
2015-05-12 08:00:00,42 ST-GRD CNTRL,73379.66666666514
2015-04-03 12:00:00,34 ST-PENN STA,73280.86538461596
2015-04-01 08:00:00,42 ST-GRD CNTRL,73226.0
2015-03-30 08:00:00,42 ST-GRD CNTRL,73181.46428571432
2015-03-19 08:00:00,42 ST-GRD CNTRL,73166.5
2015-05-11 16:00:00,34 ST-HERALD SQ,73020.5
2015-03-12 08:00:00,42 ST-GRD CNTRL,72942.0
2015-05-20 08:00:00,42 ST-GRD CNTRL,72941.5
2015-03-26 08:00:00,42 ST-GRD CNTRL,72716.25
2015-04-30 08:00:00,42 ST-GRD CNTRL,72522.0
2015-05-21 08:00:00,42 ST-GRD CNTRL,72504.25
2015-03-11 08:00:00,42 ST-GRD CNTRL,72463.0
2015-03-25 08:00:00,42 ST-GRD CNTRL,72310.5
2015-04-28 08:00:00,42 ST-GRD CNTRL,72288.75
2015-03-13 12:00:00,34 ST-PENN STA,72250.0
2015-05-19 08:00:00,42 ST-GRD CNTRL,72152.5
2015-05-08 08:00:00,34 ST-PENN STA,72091.5
2015-04-09 08:00:00,42 ST-GRD CNTRL,72046.5
2015-03-23 08:00:00,42 ST-GRD CNTRL,72031.91666664626
2015-04-13 16:00:00,34 ST-HERALD SQ,71889.75
2015-03-18 08:00:00,42 ST-GRD CNTRL,71886.25
2015-03-05 16:00:00,34 ST-HERALD SQ,71864.0
2015-04-29 08:00:00,42 ST-GRD CNTRL,71840.04166665068
2015-04-14 08:00:00,42 ST-GRD CNTRL,71811.5
2015-03-09 08:00:00,42 ST-GRD CNTRL,71778.75
2015-05-13 08:00:00,42 ST-GRD CNTRL,71742.75
2015-03-24 08:00:00,42 ST-GRD CNTRL,71739.5
2015-04-02 08:00:00,42 ST-GRD CNTRL,71528.5
2015-04-22 08:00:00,42 ST-GRD CNTRL,71519.5
2015-04-24 12:00:00,34 ST-PENN STA,71402.50000000086
2015-05-05 08:00:00,42 ST-GRD CNTRL,71336.25
2015-05-07 08:00:00,42 ST-GRD CNTRL,71332.25
2015-04-27 08:00:00,42 ST-GRD CNTRL,71269.5
2015-03-20 12:00:00,34 ST-PENN STA,70940.0
2015-04-09 12:00:00,34 ST-PENN STA,70874.79166666667
2015-04-15 08:00:00,42 ST-GRD CNTRL,70859.0
2015-04-10 12:00:00,34 ST-PENN STA,70794.5
2015-05-22 08:00:00,34 ST-PENN STA,70714.0
2015-05-18 08:00:00,42 ST-GRD CNTRL,70616.66666666733
2015-05-21 12:00:00,34 ST-PENN STA,70505.75
2015-05-15 12:00:00,34 ST-PENN STA,70457.375
2015-05-14 08:00:00,42 ST-GRD CNTRL,70243.5
2015-04-24 08:00:00,42 ST-GRD CNTRL,69636.75
2015-03-27 12:00:00,34 ST-PENN STA,69636.25
2015-03-16 08:00:00,42 ST-GRD CNTRL,69620.0
2015-05-26 08:00:00,42 ST-GRD CNTRL,69574.75
2015-04-17 12:00:00,34 ST-PENN STA,69496.0
2015-05-08 12:00:00,34 ST-PENN STA,69496.0
2015-03-12 12:00:00,34 ST-PENN STA,69448.0
2015-05-04 08:00:00,42 ST-GRD CNTRL,69373.5
2015-04-13 08:00:00,42 ST-GRD CNTRL,69325.25
2015-05-20 12:00:00,34 ST-PENN STA,69316.25
2015-05-15 08:00:00,42 ST-GRD CNTRL,69079.83333333585
2015-04-20 16:00:00,34 ST-HERALD SQ,68888.5
2015-04-02 12:00:00,34 ST-PENN STA,68833.71153846197
2015-05-15 12:00:00,42 ST-GRD CNTRL,68832.75
2015-04-08 08:00:00,42 ST-GRD CNTRL,68818.20833333352
