DATE_TIME,STATION,TOTAL_TRAFFIC,date,time
4/29/15 8:00,34 ST-PENN STA,78990.25,4/29/15,8:00:00
3/18/15 16:00,34 ST-HERALD SQ,78973.75,3/18/15,16:00:00
3/27/15 16:00,34 ST-HERALD SQ,78874,3/27/15,16:00:00
5/29/15 16:00,34 ST-HERALD SQ,78742,5/29/15,16:00:00
5/15/15 16:00,34 ST-HERALD SQ,78619.75,5/15/15,16:00:00
4/16/15 8:00,42 ST-GRD CNTRL,78617.5,4/16/15,8:00:00
5/7/15 16:00,34 ST-HERALD SQ,78580,5/7/15,16:00:00
3/2/15 16:00,34 ST-HERALD SQ,78555,3/2/15,16:00:00
4/17/15 8:00,34 ST-PENN STA,78493.25,4/17/15,8:00:00
4/6/15 8:00,34 ST-PENN STA,78421.86538,4/6/15,8:00:00
4/30/15 16:00,34 ST-HERALD SQ,78395,4/30/15,16:00:00
3/25/15 16:00,34 ST-HERALD SQ,78337.75,3/25/15,16:00:00
4/23/15 16:00,34 ST-HERALD SQ,77986,4/23/15,16:00:00
5/14/15 16:00,34 ST-HERALD SQ,77899.75,5/14/15,16:00:00
3/17/15 16:00,34 ST-HERALD SQ,77892.75,3/17/15,16:00:00
5/4/15 16:00,34 ST-HERALD SQ,77862.5,5/4/15,16:00:00
3/12/15 16:00,34 ST-HERALD SQ,77783.5,3/12/15,16:00:00
4/10/15 16:00,34 ST-HERALD SQ,77743.25,4/10/15,16:00:00
4/20/15 8:00,42 ST-GRD CNTRL,77709,4/20/15,8:00:00
5/14/15 8:00,34 ST-PENN STA,77679.25,5/14/15,8:00:00
4/29/15 16:00,34 ST-HERALD SQ,77465.5,4/29/15,16:00:00
3/5/15 8:00,42 ST-GRD CNTRL,77403.04167,3/5/15,8:00:00
5/18/15 16:00,34 ST-HERALD SQ,77316.75,5/18/15,16:00:00
4/17/15 16:00,34 ST-HERALD SQ,77191.5,4/17/15,16:00:00
5/29/15 8:00,34 ST-PENN STA,77107.25,5/29/15,8:00:00
5/19/15 16:00,34 ST-HERALD SQ,77087,5/19/15,16:00:00
5/28/15 16:00,34 ST-HERALD SQ,77057,5/28/15,16:00:00
4/22/15 16:00,34 ST-HERALD SQ,76977.75,4/22/15,16:00:00
4/24/15 8:00,34 ST-PENN STA,76946.75,4/24/15,8:00:00
3/11/15 16:00,34 ST-HERALD SQ,76912.75,3/11/15,16:00:00
4/16/15 16:00,34 ST-HERALD SQ,76776.625,4/16/15,16:00:00
3/20/15 16:00,34 ST-HERALD SQ,76680.5,3/20/15,16:00:00
3/20/15 8:00,34 ST-PENN STA,76457.5,3/20/15,8:00:00
3/24/15 16:00,34 ST-HERALD SQ,76307.25,3/24/15,16:00:00
4/28/15 16:00,34 ST-HERALD SQ,76255.25,4/28/15,16:00:00
5/15/15 8:00,34 ST-PENN STA,75982,5/15/15,8:00:00
5/5/15 16:00,34 ST-HERALD SQ,75953.125,5/5/15,16:00:00
5/1/15 8:00,34 ST-PENN STA,75854.25,5/1/15,8:00:00
5/6/15 16:00,34 ST-HERALD SQ,75700.5,5/6/15,16:00:00
5/26/15 16:00,34 ST-HERALD SQ,75630.5,5/26/15,16:00:00
3/17/15 8:00,42 ST-GRD CNTRL,75613.75,3/17/15,8:00:00
4/21/15 16:00,34 ST-HERALD SQ,75404.75,4/21/15,16:00:00
5/12/15 16:00,34 ST-HERALD SQ,75349.25,5/12/15,16:00:00
3/26/15 16:00,34 ST-HERALD SQ,75144.5,3/26/15,16:00:00
3/30/15 16:00,34 ST-HERALD SQ,75119.5,3/30/15,16:00:00
4/14/15 16:00,34 ST-HERALD SQ,75113,4/14/15,16:00:00
5/28/15 8:00,42 ST-GRD CNTRL,74985.5,5/28/15,8:00:00
5/22/15 12:00,42 ST-GRD CNTRL,74950.25,5/22/15,12:00:00
5/27/15 8:00,42 ST-GRD CNTRL,74709.25,5/27/15,8:00:00
3/23/15 16:00,34 ST-HERALD SQ,74696.25,3/23/15,16:00:00
5/29/15 12:00,34 ST-PENN STA,74654.75,5/29/15,12:00:00
4/7/15 8:00,42 ST-GRD CNTRL,74614.75,4/7/15,8:00:00
4/27/15 16:00,34 ST-HERALD SQ,74609,4/27/15,16:00:00
5/22/15 16:00,42 ST-GRD CNTRL,74483.25,5/22/15,16:00:00
3/16/15 16:00,34 ST-HERALD SQ,74183,3/16/15,16:00:00
4/21/15 8:00,42 ST-GRD CNTRL,74115,4/21/15,8:00:00
4/10/15 8:00,34 ST-PENN STA,74042.25,4/10/15,8:00:00
3/31/15 8:00,42 ST-GRD CNTRL,73976.70238,3/31/15,8:00:00
4/23/15 8:00,42 ST-GRD CNTRL,73702.25,4/23/15,8:00:00
5/22/15 16:00,34 ST-HERALD SQ,73633.75,5/22/15,16:00:00
3/9/15 16:00,34 ST-HERALD SQ,73557.5,3/9/15,16:00:00
3/10/15 8:00,42 ST-GRD CNTRL,73445.75,3/10/15,8:00:00
5/6/15 8:00,42 ST-GRD CNTRL,73417.5,5/6/15,8:00:00
5/12/15 8:00,42 ST-GRD CNTRL,73379.66667,5/12/15,8:00:00
4/3/15 12:00,34 ST-PENN STA,73280.86538,4/3/15,12:00:00
4/1/15 8:00,42 ST-GRD CNTRL,73226,4/1/15,8:00:00
3/30/15 8:00,42 ST-GRD CNTRL,73181.46429,3/30/15,8:00:00
3/19/15 8:00,42 ST-GRD CNTRL,73166.5,3/19/15,8:00:00
5/11/15 16:00,34 ST-HERALD SQ,73020.5,5/11/15,16:00:00
3/12/15 8:00,42 ST-GRD CNTRL,72942,3/12/15,8:00:00
5/20/15 8:00,42 ST-GRD CNTRL,72941.5,5/20/15,8:00:00
3/26/15 8:00,42 ST-GRD CNTRL,72716.25,3/26/15,8:00:00
4/30/15 8:00,42 ST-GRD CNTRL,72522,4/30/15,8:00:00
5/21/15 8:00,42 ST-GRD CNTRL,72504.25,5/21/15,8:00:00
3/11/15 8:00,42 ST-GRD CNTRL,72463,3/11/15,8:00:00
3/25/15 8:00,42 ST-GRD CNTRL,72310.5,3/25/15,8:00:00
4/28/15 8:00,42 ST-GRD CNTRL,72288.75,4/28/15,8:00:00
3/13/15 12:00,34 ST-PENN STA,72250,3/13/15,12:00:00
5/19/15 8:00,42 ST-GRD CNTRL,72152.5,5/19/15,8:00:00
5/8/15 8:00,34 ST-PENN STA,72091.5,5/8/15,8:00:00
4/9/15 8:00,42 ST-GRD CNTRL,72046.5,4/9/15,8:00:00
3/23/15 8:00,42 ST-GRD CNTRL,72031.91667,3/23/15,8:00:00
4/13/15 16:00,34 ST-HERALD SQ,71889.75,4/13/15,16:00:00
3/18/15 8:00,42 ST-GRD CNTRL,71886.25,3/18/15,8:00:00
3/5/15 16:00,34 ST-HERALD SQ,71864,3/5/15,16:00:00
4/29/15 8:00,42 ST-GRD CNTRL,71840.04167,4/29/15,8:00:00
4/14/15 8:00,42 ST-GRD CNTRL,71811.5,4/14/15,8:00:00
3/9/15 8:00,42 ST-GRD CNTRL,71778.75,3/9/15,8:00:00
5/13/15 8:00,42 ST-GRD CNTRL,71742.75,5/13/15,8:00:00
3/24/15 8:00,42 ST-GRD CNTRL,71739.5,3/24/15,8:00:00
4/2/15 8:00,42 ST-GRD CNTRL,71528.5,4/2/15,8:00:00
4/22/15 8:00,42 ST-GRD CNTRL,71519.5,4/22/15,8:00:00
4/24/15 12:00,34 ST-PENN STA,71402.5,4/24/15,12:00:00
5/5/15 8:00,42 ST-GRD CNTRL,71336.25,5/5/15,8:00:00
5/7/15 8:00,42 ST-GRD CNTRL,71332.25,5/7/15,8:00:00
4/27/15 8:00,42 ST-GRD CNTRL,71269.5,4/27/15,8:00:00
3/20/15 12:00,34 ST-PENN STA,70940,3/20/15,12:00:00
4/9/15 12:00,34 ST-PENN STA,70874.79167,4/9/15,12:00:00
4/15/15 8:00,42 ST-GRD CNTRL,70859,4/15/15,8:00:00
4/10/15 12:00,34 ST-PENN STA,70794.5,4/10/15,12:00:00
5/22/15 8:00,34 ST-PENN STA,70714,5/22/15,8:00:00
5/18/15 8:00,42 ST-GRD CNTRL,70616.66667,5/18/15,8:00:00
5/21/15 12:00,34 ST-PENN STA,70505.75,5/21/15,12:00:00
5/15/15 12:00,34 ST-PENN STA,70457.375,5/15/15,12:00:00
5/14/15 8:00,42 ST-GRD CNTRL,70243.5,5/14/15,8:00:00
4/24/15 8:00,42 ST-GRD CNTRL,69636.75,4/24/15,8:00:00
3/27/15 12:00,34 ST-PENN STA,69636.25,3/27/15,12:00:00
3/16/15 8:00,42 ST-GRD CNTRL,69620,3/16/15,8:00:00
5/26/15 8:00,42 ST-GRD CNTRL,69574.75,5/26/15,8:00:00
4/17/15 12:00,34 ST-PENN STA,69496,4/17/15,12:00:00
5/8/15 12:00,34 ST-PENN STA,69496,5/8/15,12:00:00
3/12/15 12:00,34 ST-PENN STA,69448,3/12/15,12:00:00
5/4/15 8:00,42 ST-GRD CNTRL,69373.5,5/4/15,8:00:00
4/13/15 8:00,42 ST-GRD CNTRL,69325.25,4/13/15,8:00:00
5/20/15 12:00,34 ST-PENN STA,69316.25,5/20/15,12:00:00
5/15/15 8:00,42 ST-GRD CNTRL,69079.83333,5/15/15,8:00:00
4/20/15 16:00,34 ST-HERALD SQ,68888.5,4/20/15,16:00:00
4/2/15 12:00,34 ST-PENN STA,68833.71154,4/2/15,12:00:00
5/15/15 12:00,42 ST-GRD CNTRL,68832.75,5/15/15,12:00:00
4/8/15 8:00,42 ST-GRD CNTRL,68818.20833,4/8/15,8:00:00
3/27/15 8:00,42 ST-GRD CNTRL,68768.25,3/27/15,8:00:00
3/17/15 12:00,42 ST-GRD CNTRL,68762.25,3/17/15,12:00:00
5/11/15 8:00,42 ST-GRD CNTRL,68668.5,5/11/15,8:00:00
5/1/15 12:00,34 ST-PENN STA,68618,5/1/15,12:00:00
4/8/15 12:00,34 ST-PENN STA,68614.75,4/8/15,12:00:00
5/21/15 12:00,42 ST-GRD CNTRL,68558.75,5/21/15,12:00:00
3/20/15 12:00,42 ST-GRD CNTRL,68510,3/20/15,12:00:00
5/27/15 12:00,34 ST-PENN STA,68440,5/27/15,12:00:00
4/24/15 12:00,42 ST-GRD CNTRL,68423,4/24/15,12:00:00
3/13/15 8:00,42 ST-GRD CNTRL,68263.25,3/13/15,8:00:00
4/3/15 16:00,34 ST-HERALD SQ,68226,4/3/15,16:00:00
3/18/15 12:00,34 ST-PENN STA,68124.5,3/18/15,12:00:00
4/1/15 12:00,34 ST-PENN STA,67969.5,4/1/15,12:00:00
4/23/15 12:00,42 ST-GRD CNTRL,67928.25,4/23/15,12:00:00
5/20/15 12:00,42 ST-GRD CNTRL,67813.75,5/20/15,12:00:00
3/19/15 12:00,34 ST-PENN STA,67649.75,3/19/15,12:00:00
4/6/15 12:00,34 ST-PENN STA,67478.49038,4/6/15,12:00:00
5/29/15 12:00,42 ST-GRD CNTRL,67445.75,5/29/15,12:00:00
4/23/15 12:00,34 ST-PENN STA,67439.33333,4/23/15,12:00:00
3/20/15 8:00,42 ST-GRD CNTRL,67347.75,3/20/15,8:00:00
4/17/15 8:00,42 ST-GRD CNTRL,67182,4/17/15,8:00:00
4/10/15 8:00,42 ST-GRD CNTRL,67163.25,4/10/15,8:00:00
3/13/15 12:00,42 ST-GRD CNTRL,67156.375,3/13/15,12:00:00
5/19/15 12:00,34 ST-PENN STA,67091.25,5/19/15,12:00:00
5/14/15 12:00,34 ST-PENN STA,67076.25,5/14/15,12:00:00
3/31/15 12:00,34 ST-PENN STA,66959.5,3/31/15,12:00:00
5/1/15 8:00,42 ST-GRD CNTRL,66754.25,5/1/15,8:00:00
5/29/15 8:00,42 ST-GRD CNTRL,66718,5/29/15,8:00:00
5/28/15 12:00,42 ST-GRD CNTRL,66646.25,5/28/15,12:00:00
5/28/15 12:00,34 ST-PENN STA,66643.5,5/28/15,12:00:00
3/31/15 12:00,42 ST-GRD CNTRL,66625.44643,3/31/15,12:00:00
3/26/15 12:00,42 ST-GRD CNTRL,66600.5,3/26/15,12:00:00
4/7/15 12:00,34 ST-PENN STA,66600.5,4/7/15,12:00:00
4/6/15 8:00,42 ST-GRD CNTRL,66557.25,4/6/15,8:00:00
3/19/15 12:00,42 ST-GRD CNTRL,66529,3/19/15,12:00:00
3/12/15 12:00,42 ST-GRD CNTRL,66498.75,3/12/15,12:00:00
4/9/15 12:00,42 ST-GRD CNTRL,66283.75,4/9/15,12:00:00
3/10/15 12:00,34 ST-PENN STA,66276,3/10/15,12:00:00
5/7/15 12:00,34 ST-PENN STA,66254.25,5/7/15,12:00:00
4/2/15 12:00,42 ST-GRD CNTRL,66233.75,4/2/15,12:00:00
3/6/15 16:00,86 ST,66185.5,3/6/15,16:00:00
5/8/15 8:00,42 ST-GRD CNTRL,65998.25,5/8/15,8:00:00
5/13/15 12:00,34 ST-PENN STA,65996,5/13/15,12:00:00
3/11/15 12:00,34 ST-PENN STA,65953,3/11/15,12:00:00
4/30/15 12:00,42 ST-GRD CNTRL,65944.25,4/30/15,12:00:00
4/10/15 12:00,42 ST-GRD CNTRL,65916,4/10/15,12:00:00
3/25/15 12:00,34 ST-PENN STA,65894,3/25/15,12:00:00
5/26/15 12:00,34 ST-PENN STA,65875.5,5/26/15,12:00:00
5/1/15 12:00,42 ST-GRD CNTRL,65854.25,5/1/15,12:00:00
3/10/15 12:00,42 ST-GRD CNTRL,65794,3/10/15,12:00:00
5/27/15 12:00,42 ST-GRD CNTRL,65748.5,5/27/15,12:00:00
5/19/15 12:00,42 ST-GRD CNTRL,65724.75,5/19/15,12:00:00
3/17/15 12:00,34 ST-PENN STA,65632,3/17/15,12:00:00
5/18/15 12:00,34 ST-PENN STA,65544.5,5/18/15,12:00:00
4/16/15 12:00,34 ST-PENN STA,65441.5,4/16/15,12:00:00
4/22/15 12:00,42 ST-GRD CNTRL,65418.75,4/22/15,12:00:00
4/30/15 12:00,34 ST-PENN STA,65348.25,4/30/15,12:00:00
3/25/15 12:00,42 ST-GRD CNTRL,65325,3/25/15,12:00:00
5/8/15 12:00,42 ST-GRD CNTRL,65310.75,5/8/15,12:00:00
4/3/15 16:00,42 ST-GRD CNTRL,65277.5,4/3/15,16:00:00
5/6/15 12:00,42 ST-GRD CNTRL,65231.75,5/6/15,12:00:00
3/26/15 12:00,34 ST-PENN STA,65197,3/26/15,12:00:00
5/14/15 12:00,42 ST-GRD CNTRL,65180.75,5/14/15,12:00:00
3/3/15 16:00,86 ST,65168,3/3/15,16:00:00
4/20/15 12:00,42 ST-GRD CNTRL,65155.75,4/20/15,12:00:00
3/27/15 12:00,42 ST-GRD CNTRL,65152.75,3/27/15,12:00:00
4/28/15 12:00,34 ST-PENN STA,65036,4/28/15,12:00:00
4/29/15 12:00,34 ST-PENN STA,65013.875,4/29/15,12:00:00
5/7/15 12:00,42 ST-GRD CNTRL,65004.25,5/7/15,12:00:00
3/3/15 8:00,34 ST-HERALD SQ,64949,3/3/15,8:00:00
5/11/15 12:00,34 ST-PENN STA,64895.75,5/11/15,12:00:00
5/12/15 12:00,34 ST-PENN STA,64861.125,5/12/15,12:00:00
3/18/15 12:00,42 ST-GRD CNTRL,64855.125,3/18/15,12:00:00
3/6/15 16:00,14 ST-UNION SQ,64846,3/6/15,16:00:00
5/13/15 12:00,42 ST-GRD CNTRL,64810.5,5/13/15,12:00:00
4/1/15 12:00,42 ST-GRD CNTRL,64805.75,4/1/15,12:00:00
3/10/15 16:00,42 ST-TIMES SQ,64667,3/10/15,16:00:00
3/6/15 16:00,42 ST-TIMES SQ,64660,3/6/15,16:00:00
4/17/15 12:00,42 ST-GRD CNTRL,64651.5,4/17/15,12:00:00
3/3/15 16:00,42 ST-TIMES SQ,64630,3/3/15,16:00:00
4/29/15 12:00,42 ST-GRD CNTRL,64586,4/29/15,12:00:00
4/8/15 16:00,42 ST-TIMES SQ,64419.75,4/8/15,16:00:00
4/8/15 12:00,42 ST-GRD CNTRL,64363.125,4/8/15,12:00:00
3/9/15 12:00,34 ST-PENN STA,64266.875,3/9/15,12:00:00
5/6/15 12:00,34 ST-PENN STA,64178,5/6/15,12:00:00
5/4/15 12:00,34 ST-PENN STA,64135.75,5/4/15,12:00:00
3/11/15 12:00,42 ST-GRD CNTRL,64045.25,3/11/15,12:00:00
4/16/15 12:00,42 ST-GRD CNTRL,63962.25,4/16/15,12:00:00
4/21/15 12:00,34 ST-PENN STA,63939.25,4/21/15,12:00:00
3/4/15 16:00,86 ST,63914,3/4/15,16:00:00
4/21/15 12:00,42 ST-GRD CNTRL,63855.75,4/21/15,12:00:00
4/3/15 12:00,42 ST-GRD CNTRL,63811.75,4/3/15,12:00:00
3/24/15 12:00,42 ST-GRD CNTRL,63672.375,3/24/15,12:00:00
3/24/15 12:00,34 ST-PENN STA,63598.5,3/24/15,12:00:00
5/22/15 12:00,34 ST-HERALD SQ,63520.75,5/22/15,12:00:00
4/2/15 16:00,42 ST-TIMES SQ,63512.25,4/2/15,16:00:00
3/4/15 8:00,34 ST-HERALD SQ,63509,3/4/15,8:00:00
4/28/15 12:00,42 ST-GRD CNTRL,63481.75,4/28/15,12:00:00
4/15/15 12:00,34 ST-PENN STA,63437.75,4/15/15,12:00:00
4/7/15 12:00,42 ST-GRD CNTRL,63420.5,4/7/15,12:00:00
5/20/15 16:00,42 ST-TIMES SQ,63353.75,5/20/15,16:00:00
3/6/15 12:00,34 ST-PENN STA,63135.5,3/6/15,12:00:00
4/1/15 16:00,42 ST-TIMES SQ,63115.5,4/1/15,16:00:00
4/7/15 16:00,42 ST-TIMES SQ,62965.25,4/7/15,16:00:00
4/15/15 12:00,42 ST-GRD CNTRL,62956,4/15/15,12:00:00
3/30/15 12:00,34 ST-PENN STA,62858.5,3/30/15,12:00:00
5/1/15 16:00,14 ST-UNION SQ,62826.5,5/1/15,16:00:00
4/22/15 12:00,34 ST-PENN STA,62794.16667,4/22/15,12:00:00
3/13/15 16:00,14 ST-UNION SQ,62735,3/13/15,16:00:00
4/27/15 12:00,34 ST-PENN STA,62665,4/27/15,12:00:00
5/5/15 12:00,34 ST-PENN STA,62644,5/5/15,12:00:00
4/9/15 16:00,42 ST-TIMES SQ,62582.25,4/9/15,16:00:00
4/14/15 12:00,34 ST-PENN STA,62524.75,4/14/15,12:00:00
3/16/15 12:00,34 ST-PENN STA,62504,3/16/15,12:00:00
5/5/15 12:00,42 ST-GRD CNTRL,62484.75,5/5/15,12:00:00
5/21/15 16:00,42 ST-TIMES SQ,62428.5,5/21/15,16:00:00
3/3/15 16:00,14 ST-UNION SQ,62413,3/3/15,16:00:00
3/2/15 16:00,86 ST,62398.5,3/2/15,16:00:00
3/23/15 12:00,34 ST-PENN STA,62372,3/23/15,12:00:00
5/20/15 16:00,14 ST-UNION SQ,62361.75,5/20/15,16:00:00
5/26/15 12:00,42 ST-GRD CNTRL,62322.25,5/26/15,12:00:00
5/20/15 16:00,86 ST,62225.5,5/20/15,16:00:00
4/14/15 12:00,42 ST-GRD CNTRL,62206.875,4/14/15,12:00:00
5/18/15 12:00,42 ST-GRD CNTRL,62167.25,5/18/15,12:00:00
5/13/15 16:00,42 ST-TIMES SQ,62163,5/13/15,16:00:00
4/2/15 16:00,14 ST-UNION SQ,62136,4/2/15,16:00:00
3/2/15 8:00,34 ST-HERALD SQ,62071,3/2/15,8:00:00
4/24/15 16:00,14 ST-UNION SQ,62066,4/24/15,16:00:00
5/27/15 16:00,42 ST-TIMES SQ,61993,5/27/15,16:00:00
5/15/15 16:00,42 ST-TIMES SQ,61955.875,5/15/15,16:00:00
4/29/15 16:00,14 ST-UNION SQ,61900.5,4/29/15,16:00:00
5/8/15 16:00,14 ST-UNION SQ,61835.5,5/8/15,16:00:00
3/18/15 16:00,42 ST-TIMES SQ,61831.75,3/18/15,16:00:00
5/12/15 12:00,42 ST-GRD CNTRL,61806.83333,5/12/15,12:00:00
3/4/15 16:00,42 ST-TIMES SQ,61766,3/4/15,16:00:00
4/20/15 12:00,34 ST-PENN STA,61704,4/20/15,12:00:00
3/13/15 16:00,42 ST-TIMES SQ,61580.29167,3/13/15,16:00:00
5/15/15 16:00,14 ST-UNION SQ,61497,5/15/15,16:00:00
5/29/15 16:00,14 ST-UNION SQ,61461,5/29/15,16:00:00
5/1/15 16:00,42 ST-TIMES SQ,61381.25,5/1/15,16:00:00
5/29/15 16:00,86 ST,61315,5/29/15,16:00:00
3/9/15 12:00,42 ST-GRD CNTRL,61300,3/9/15,12:00:00
4/24/15 16:00,86 ST,61288.25,4/24/15,16:00:00
5/14/15 16:00,42 ST-TIMES SQ,61151,5/14/15,16:00:00
4/13/15 12:00,34 ST-PENN STA,61137.25,4/13/15,12:00:00
5/28/15 16:00,42 ST-TIMES SQ,61075.5,5/28/15,16:00:00
3/31/15 16:00,86 ST,61054.25,3/31/15,16:00:00
3/31/15 16:00,42 ST-TIMES SQ,61053.75,3/31/15,16:00:00
4/24/15 16:00,42 ST-TIMES SQ,61005.5,4/24/15,16:00:00
5/1/15 16:00,86 ST,60929.25,5/1/15,16:00:00
4/22/15 16:00,42 ST-TIMES SQ,60927.25,4/22/15,16:00:00
3/10/15 20:00,42 ST-GRD CNTRL,60892.25,3/10/15,20:00:00
4/23/15 16:00,42 ST-TIMES SQ,60885.08333,4/23/15,16:00:00
5/13/15 16:00,86 ST,60846.5,5/13/15,16:00:00
4/10/15 16:00,42 ST-TIMES SQ,60768,4/10/15,16:00:00
4/2/15 16:00,86 ST,60738.75,4/2/15,16:00:00
4/3/15 8:00,34 ST-PENN STA,60733.36538,4/3/15,8:00:00
5/22/15 8:00,42 ST-GRD CNTRL,60727.5,5/22/15,8:00:00
5/27/15 16:00,86 ST,60725.75,5/27/15,16:00:00
5/7/15 16:00,14 ST-UNION SQ,60721,5/7/15,16:00:00
3/11/15 16:00,42 ST-TIMES SQ,60676.25,3/11/15,16:00:00
5/8/15 16:00,86 ST,60556.75,5/8/15,16:00:00
4/30/15 16:00,42 ST-TIMES SQ,60539,4/30/15,16:00:00
5/14/15 16:00,14 ST-UNION SQ,60493,5/14/15,16:00:00
4/15/15 16:00,42 ST-TIMES SQ,60477,4/15/15,16:00:00
4/17/15 16:00,14 ST-UNION SQ,60475.5,4/17/15,16:00:00
4/1/15 16:00,14 ST-UNION SQ,60461,4/1/15,16:00:00
3/16/15 12:00,42 ST-GRD CNTRL,60439,3/16/15,12:00:00
5/13/15 16:00,14 ST-UNION SQ,60416,5/13/15,16:00:00
5/7/15 16:00,86 ST,60403.25,5/7/15,16:00:00
3/11/15 16:00,14 ST-UNION SQ,60377.5,3/11/15,16:00:00
3/10/15 16:00,86 ST,60374,3/10/15,16:00:00
5/15/15 16:00,86 ST,60320.35,5/15/15,16:00:00
5/21/15 16:00,86 ST,60314,5/21/15,16:00:00
5/28/15 16:00,86 ST,60280.75,5/28/15,16:00:00
4/29/15 16:00,42 ST-TIMES SQ,60276.25,4/29/15,16:00:00
5/12/15 16:00,86 ST,60270.75,5/12/15,16:00:00
5/4/15 12:00,42 ST-GRD CNTRL,60245.25,5/4/15,12:00:00
3/4/15 16:00,14 ST-UNION SQ,60232.5,3/4/15,16:00:00
5/21/15 16:00,14 ST-UNION SQ,60198,5/21/15,16:00:00
3/19/15 16:00,42 ST-TIMES SQ,60172.125,3/19/15,16:00:00
4/29/15 16:00,86 ST,60096,4/29/15,16:00:00
3/27/15 16:00,42 ST-TIMES SQ,60091,3/27/15,16:00:00
3/6/15 12:00,42 ST-GRD CNTRL,60037.65,3/6/15,12:00:00
4/16/15 16:00,86 ST,60030,4/16/15,16:00:00
5/5/15 16:00,86 ST,59999.25,5/5/15,16:00:00
4/23/15 16:00,86 ST,59968.75,4/23/15,16:00:00
3/12/15 16:00,14 ST-UNION SQ,59879.5,3/12/15,16:00:00
5/26/15 16:00,86 ST,59869.125,5/26/15,16:00:00
3/17/15 16:00,42 ST-TIMES SQ,59846.5,3/17/15,16:00:00
3/13/15 16:00,86 ST,59815.75,3/13/15,16:00:00
5/4/15 16:00,86 ST,59815,5/4/15,16:00:00
4/1/15 16:00,86 ST,59805.5,4/1/15,16:00:00
4/16/15 16:00,42 ST-TIMES SQ,59780.5,4/16/15,16:00:00
4/6/15 16:00,42 ST-TIMES SQ,59756.75,4/6/15,16:00:00
3/12/15 16:00,42 ST-TIMES SQ,59745.5,3/12/15,16:00:00
3/25/15 16:00,42 ST-TIMES SQ,59735.75,3/25/15,16:00:00
5/19/15 16:00,86 ST,59733.58333,5/19/15,16:00:00
5/6/15 16:00,42 ST-TIMES SQ,59713.5,5/6/15,16:00:00
5/7/15 16:00,42 ST-TIMES SQ,59648.5,5/7/15,16:00:00
5/6/15 16:00,86 ST,59635,5/6/15,16:00:00
4/30/15 16:00,14 ST-UNION SQ,59627.5,4/30/15,16:00:00
4/15/15 16:00,86 ST,59588.5,4/15/15,16:00:00
5/11/15 12:00,42 ST-GRD CNTRL,59580,5/11/15,12:00:00
4/22/15 16:00,86 ST,59574.75,4/22/15,16:00:00
4/30/15 16:00,86 ST,59566.25,4/30/15,16:00:00
4/16/15 16:00,14 ST-UNION SQ,59558,4/16/15,16:00:00
5/19/15 16:00,42 ST-TIMES SQ,59541.25,5/19/15,16:00:00
4/28/15 16:00,86 ST,59529.5,4/28/15,16:00:00
5/29/15 20:00,34 ST-PENN STA,59441,5/29/15,20:00:00
5/29/15 16:00,42 ST-TIMES SQ,59415.75,5/29/15,16:00:00
3/13/15 20:00,34 ST-PENN STA,59396.5,3/13/15,20:00:00
4/2/15 20:00,34 ST-PENN STA,59354.11538,4/2/15,20:00:00
4/13/15 12:00,42 ST-GRD CNTRL,59353,4/13/15,12:00:00
4/15/15 16:00,14 ST-UNION SQ,59342.5,4/15/15,16:00:00
4/23/15 16:00,14 ST-UNION SQ,59330,4/23/15,16:00:00
4/21/15 16:00,86 ST,59258.625,4/21/15,16:00:00
5/22/15 16:00,14 ST-UNION SQ,59224.5,5/22/15,16:00:00
4/22/15 16:00,14 ST-UNION SQ,59170.5,4/22/15,16:00:00
3/19/15 20:00,34 ST-PENN STA,59147.25,3/19/15,20:00:00
4/1/15 20:00,34 ST-PENN STA,59134,4/1/15,20:00:00
5/27/15 16:00,14 ST-UNION SQ,59131,5/27/15,16:00:00
3/27/15 16:00,14 ST-UNION SQ,59129.5,3/27/15,16:00:00
4/17/15 16:00,86 ST,59106.25,4/17/15,16:00:00
4/21/15 16:00,42 ST-TIMES SQ,59044,4/21/15,16:00:00
5/5/15 16:00,42 ST-TIMES SQ,59028.75,5/5/15,16:00:00
4/11/15 16:00,34 ST-PENN STA,59004.5,4/11/15,16:00:00
5/6/15 16:00,14 ST-UNION SQ,58963.5,5/6/15,16:00:00
3/17/15 16:00,86 ST,58948,3/17/15,16:00:00
3/4/15 8:00,86 ST,58899.75,3/4/15,8:00:00
4/17/15 16:00,42 ST-TIMES SQ,58896.5,4/17/15,16:00:00
3/12/15 16:00,86 ST,58874.5,3/12/15,16:00:00
3/3/15 8:00,86 ST,58807,3/3/15,8:00:00
3/19/15 16:00,14 ST-UNION SQ,58772,3/19/15,16:00:00
3/23/15 12:00,42 ST-GRD CNTRL,58752.41667,3/23/15,12:00:00
3/2/15 16:00,14 ST-UNION SQ,58728.75,3/2/15,16:00:00
5/18/15 16:00,86 ST,58728.5,5/18/15,16:00:00
5/26/15 16:00,42 ST-TIMES SQ,58714,5/26/15,16:00:00
4/6/15 12:00,42 ST-GRD CNTRL,58673.25,4/6/15,12:00:00
4/14/15 16:00,86 ST,58546.5,4/14/15,16:00:00
5/28/15 16:00,14 ST-UNION SQ,58536,5/28/15,16:00:00
5/8/15 16:00,42 ST-TIMES SQ,58519.75,5/8/15,16:00:00
5/19/15 16:00,14 ST-UNION SQ,58502,5/19/15,16:00:00
